Tree_code,Species,Year,size,Ca,d13Catm,d13Ccorr,Ci,IWUE,d13Craw,discr,Ci/Ca,Ca-Ci,Extant_DBH,Growth ,PRCP,TAVG,TMIN,TMAX
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,0,23.7,15.9,30
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,131,30.1,25.6,34.7
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,0,29.8,21.6,36.4
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,148,30.5,25.4,35.9
ax042,Afzelia_xylocarpa,1973,8,329.5,-7.23,-22.47133186,170.1638871,99.58507056,-23.30133186,16.07133186,0.516430613,159.3361129,45.0602263,9.029566496,27,33.6,26.9,39.6
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,219,28.5,24.4,32.9
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,60,28,23.3,31.9
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,9,25.9,20.4,30.5
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,109,30.8,24.8,36.6
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,189,29.7,25,34.4
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,0,25.8,16.3,33
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,193,28,24.3,32.2
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,0,23.7,15.9,30
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,131,30.1,25.6,34.7
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,0,29.8,21.6,36.4
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,148,30.5,25.4,35.9
ax095,Afzelia_xylocarpa,1973,27,329.5,-7.23,-23.36591556,183.2066007,91.43337454,-24.19591556,16.96591556,0.556013963,146.2933993,69.42813897,29.15554484,27,33.6,26.9,39.6
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,0,25.1,17.2,31.7
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,139,29.4,25,34.7
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,13,30,23.7,35.6
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,120,29.2,24.7,33.9
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,178,28.8,24,33.6
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,0,26.4,20.3,31.9
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,34,26.5,21.5,30.8
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,218,27.9,23.7,32.8
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,270,27.9,24.1,32.1
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,122,28.6,24.5,32.6
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,22,31.3,25.4,37
ax082,Afzelia_xylocarpa,1974,8,330.1,-7.26,-26.46499693,228.8059949,63.30875317,-27.32499693,20.06499693,0.693141457,101.2940051,50.85315022,4.139838299,0,27.5,20.1,33.9
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,0,25.1,17.2,31.7
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,139,29.4,25,34.7
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,13,30,23.7,35.6
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,120,29.2,24.7,33.9
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,178,28.8,24,33.6
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,0,26.4,20.3,31.9
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,34,26.5,21.5,30.8
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,218,27.9,23.7,32.8
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,270,27.9,24.1,32.1
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,122,28.6,24.5,32.6
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,22,31.3,25.4,37
ax039,Afzelia_xylocarpa,1974,8,330.1,-7.26,-25.9699386,221.5750766,67.82807713,-26.8299386,19.5699386,0.671236221,108.5249234,38.52413656,9.590990308,0,27.5,20.1,33.9
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,46,30,25.4,34.4
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,15,32.6,26.2,38.3
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,103,25.3,20.3,29.9
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,232,28.5,24.5,33
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,37,30.4,24.5,35.9
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,140,29,24.3,33.5
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,118,29.9,25.1,35.1
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,2,23,16.2,28.7
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,192,27.9,23.8,31.8
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,27,28.1,20.5,34.1
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,55,26.3,21.1,30.9
ax044,Afzelia_xylocarpa,1975,8,331,-7.29,-24.16765801,195.7829558,84.51065261,-25.05765801,17.76765801,0.591489292,135.2170442,46.98811523,8.475038347,262,27.5,24,31.3
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,46,30,25.4,34.4
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,15,32.6,26.2,38.3
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,103,25.3,20.3,29.9
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,232,28.5,24.5,33
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,37,30.4,24.5,35.9
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,140,29,24.3,33.5
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,118,29.9,25.1,35.1
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,2,23,16.2,28.7
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,192,27.9,23.8,31.8
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,27,28.1,20.5,34.1
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,55,26.3,21.1,30.9
ax046,Afzelia_xylocarpa,1975,8,331,-7.29,-23.82971365,190.8334167,87.60411457,-24.71971365,17.42971365,0.576536002,140.1665833,31.92377764,15.52772723,262,27.5,24,31.3
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,46,30,25.4,34.4
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,15,32.6,26.2,38.3
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,103,25.3,20.3,29.9
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,232,28.5,24.5,33
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,37,30.4,24.5,35.9
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,140,29,24.3,33.5
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,118,29.9,25.1,35.1
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,2,23,16.2,28.7
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,192,27.9,23.8,31.8
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,27,28.1,20.5,34.1
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,55,26.3,21.1,30.9
ax085,Afzelia_xylocarpa,1975,8,331,-7.29,-25.79101758,219.5587088,69.65080702,-26.68101758,19.39101758,0.663319362,111.4412912,39.42901413,6.395224135,262,27.5,24,31.3
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,143,27.9,24.5,32.6
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,332,27.2,24.2,31.6
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,140,27.4,23.6,32
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,254,27.8,24.4,32.6
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,0,24.8,18.6,31.9
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,11,31.5,25.9,38.3
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,22,31.9,26.7,38.7
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,3,26.2,20.9,32
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,163,29.3,25.3,34.8
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,56,27.6,23,33.1
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,86,30.3,26.2,36.3
ax013,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.1005441,167.6580724,104.7762047,-23.0705441,15.7005441,0.500024075,167.6419276,67.2,44.46213789,1,26.7,20.8,33.4
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,143,27.9,24.5,32.6
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,332,27.2,24.2,31.6
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,140,27.4,23.6,32
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,254,27.8,24.4,32.6
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,0,24.8,18.6,31.9
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,11,31.5,25.9,38.3
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,22,31.9,26.7,38.7
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,3,26.2,20.9,32
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,163,29.3,25.3,34.8
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,56,27.6,23,33.1
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,86,30.3,26.2,36.3
ax054,Afzelia_xylocarpa,1978,27,335.3,-7.37,-22.11894114,167.9310161,104.6056149,-23.08894114,15.71894114,0.500838104,167.3689839,53.40742703,43.01036257,1,26.7,20.8,33.4
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,143,27.9,24.5,32.6
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,332,27.2,24.2,31.6
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,140,27.4,23.6,32
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,254,27.8,24.4,32.6
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,0,24.8,18.6,31.9
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,11,31.5,25.9,38.3
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,22,31.9,26.7,38.7
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,3,26.2,20.9,32
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,163,29.3,25.3,34.8
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,56,27.6,23,33.1
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,86,30.3,26.2,36.3
ax080,Afzelia_xylocarpa,1978,27,335.3,-7.37,-23.66840336,190.9192764,90.23795226,-24.63840336,17.26840336,0.569398379,144.3807236,59.89262329,53.49252892,1,26.7,20.8,33.4
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,0,25.7,19.2,33.3
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,140,28.5,25,33.5
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,0,31.4,25.1,38.8
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,56,31.6,26.3,38.5
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,50,29.3,25.6,34.6
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,279,27.9,24.3,32.9
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,69,30,25.5,35.9
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,0,27.5,21,34.5
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,0,27.6,22.4,33.6
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,80,31.1,26.5,36.9
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,0,24.8,17.5,33
ax030,Afzelia_xylocarpa,1979,27,336.7,-7.4,-22.97616328,181.4032821,97.06044866,-23.97616328,16.57616328,0.538768287,155.2967179,42.18956825,38.85112788,3,29.2,23.1,36
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,0,25.7,19.2,33.3
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,140,28.5,25,33.5
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,0,31.4,25.1,38.8
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,56,31.6,26.3,38.5
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,50,29.3,25.6,34.6
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,279,27.9,24.3,32.9
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,69,30,25.5,35.9
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,0,27.5,21,34.5
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,0,27.6,22.4,33.6
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,80,31.1,26.5,36.9
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,0,24.8,17.5,33
ax061,Afzelia_xylocarpa,1979,27,336.7,-7.4,-24.15888265,199.0237074,86.04768289,-25.15888265,17.75888265,0.591101002,137.6762926,68.93366989,53.97273184,3,29.2,23.1,36
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,0,25.7,19.2,33.3
ax092,Afzelia_xylocarpa,1979,8,336.7,-7.4,-25.78379336,223.2320011,70.91749933,-26.78379336,19.38379336,0.662999706,113.4679989,33.39236233,4.512112445,140,28.5,25,33.5
