Tree_code,Species,Year,size,Ca,d13Catm,d13Ccorr,Ci,IWUE,d13Craw,discr,Ci/Ca,Ca-Ci,Extant_DBH,Growth ,Month,PRCP,TAVG,TMIN,TMAX
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,10,59,26.9,22.9,31.6
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,7,233,27.9,23.6,33.4
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,8,120,28.2,24.3,33.2
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,12,0,25,18.8,31.2
ax097,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.51079081,178.408198,103.6823762,-23.65079081,16.11079081,0.518176584,165.891802,54.17466716,60.27277927,6,95,29.2,25,34.8
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,1,0,24.1,17.7,31.1
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,4,48,31.3,25.7,38.3
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,5,106,30,24.8,36.1
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,2,22,28.4,22.9,34.9
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,3,4,29.9,23.8,36.8
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,11,9,26.5,21.2,32.1
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,9,191,27.6,23.4,32.9
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,10,59,26.9,22.9,31.6
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,7,233,27.9,23.6,33.4
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,8,120,28.2,24.3,33.2
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,12,0,25,18.8,31.2
ax056,Afzelia_xylocarpa,1984,27,344.3,-7.54,-22.24161605,174.3074517,106.2453427,-23.38161605,15.84161605,0.506266197,169.9925483,61.48990468,73.83101873,6,95,29.2,25,34.8
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,11,44,26.8,23.1,31.6
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,10,208,27,23.9,31.3
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,4,44,31.6,25.9,38.8
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,3,25,30.7,25.1,37.7
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,9,270,27.4,24.4,32.3
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,5,199,29.3,25.3,35.2
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,2,0,29,23,36.4
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,6,90,28.4,25.2,33.7
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,1,2,26.4,20.6,33.5
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,8,218,28.1,24.7,33.3
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,12,0,24,18.3,30.5
ax032,Afzelia_xylocarpa,1985,27,345.7,-7.57,-23.86849248,199.9016748,91.12395323,-25.03849248,17.46849248,0.57825188,145.7983252,39.22537868,41.06674788,7,98,27.7,24.4,32.9
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,11,44,26.8,23.1,31.6
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,10,208,27,23.9,31.3
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,4,44,31.6,25.9,38.8
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,3,25,30.7,25.1,37.7
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,9,270,27.4,24.4,32.3
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,5,199,29.3,25.3,35.2
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,2,0,29,23,36.4
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,6,90,28.4,25.2,33.7
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,1,2,26.4,20.6,33.5
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,8,218,28.1,24.7,33.3
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,12,0,24,18.3,30.5
ax094,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.92694211,185.4992871,100.1254456,-24.09694211,16.52694211,0.536590359,160.2007129,57.15966849,51.27144198,7,98,27.7,24.4,32.9
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,11,44,26.8,23.1,31.6
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,10,208,27,23.9,31.3
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,4,44,31.6,25.9,38.8
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,3,25,30.7,25.1,37.7
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,9,270,27.4,24.4,32.3
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,5,199,29.3,25.3,35.2
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,2,0,29,23,36.4
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,6,90,28.4,25.2,33.7
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,1,2,26.4,20.6,33.5
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,8,218,28.1,24.7,33.3
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,12,0,24,18.3,30.5
ax101,Afzelia_xylocarpa,1985,27,345.7,-7.57,-22.23315863,174.8868557,106.7582152,-23.40315863,15.83315863,0.505891975,170.8131443,66.75771228,43.98234687,7,98,27.7,24.4,32.9
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,11,44,26.8,23.1,31.6
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,10,208,27,23.9,31.3
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,4,44,31.6,25.9,38.8
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,3,25,30.7,25.1,37.7
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,9,270,27.4,24.4,32.3
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,5,199,29.3,25.3,35.2
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,2,0,29,23,36.4
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,6,90,28.4,25.2,33.7
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,1,2,26.4,20.6,33.5
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,8,218,28.1,24.7,33.3
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,12,0,24,18.3,30.5
ax016,Afzelia_xylocarpa,1985,8,345.7,-7.57,-23.49532485,194.193531,94.69154312,-24.66532485,17.09532485,0.561740038,151.506469,27.6,11.20819338,7,98,27.7,24.4,32.9
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,10,88,28,24.4,32.8
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,2,2,28,21.8,35.2
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,3,0,29.1,23.3,36.7
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,1,0,23.6,16.9,31.4
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,6,52,29.7,25.6,35.1
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,7,92,28.9,25.3,34.6
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,4,81,31,25.8,38.3
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,5,174,28.9,24.9,34.3
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,9,127,28.3,24.6,33.4
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,11,5,26.2,21.4,32
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,12,2,25,19.3,31.6
ax099,Afzelia_xylocarpa,1986,27,347,-7.6,-22.69738536,182.6722442,102.7048473,-23.89738536,16.29738536,0.526432981,164.3277558,46.77944639,35.298208,8,275,28.3,24.6,33.8
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,10,88,28,24.4,32.8
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,2,2,28,21.8,35.2
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,3,0,29.1,23.3,36.7
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,1,0,23.6,16.9,31.4
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,6,52,29.7,25.6,35.1
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,7,92,28.9,25.3,34.6
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,4,81,31,25.8,38.3
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,5,174,28.9,24.9,34.3
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,9,127,28.3,24.6,33.4
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,11,5,26.2,21.4,32
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,12,2,25,19.3,31.6
ax035,Afzelia_xylocarpa,1986,27,347,-7.6,-22.75541611,183.5632473,102.1479704,-23.95541611,16.35541611,0.529000713,163.4367527,46.88917749,39.29911746,8,275,28.3,24.6,33.8
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,12,0,22,16.2,28.9
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,2,39,28.1,22.2,35.2
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,4,100,31.5,25.9,38.6
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,5,71,31.1,26.3,37.5
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,1,0,25.7,19.3,33.2
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,7,92,30.2,26,36.2
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,8,113,29,25.2,34.3
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,9,338,27.9,24.6,32.7
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,6,109,30.1,26.2,35.8
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,11,134,27.5,24.5,31.7
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,3,37,29.2,24.2,35.6
ax070,Afzelia_xylocarpa,1987,27,348.8,-7.62,-23.41695684,194.7254223,96.29661106,-24.63695684,17.01695684,0.558272426,154.0745777,52.61376034,46.34464098,10,90,27.8,24.4,32.5
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,2,0,28.2,22.6,35.1
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,3,17,29.3,24.1,36.1
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,4,5,32.3,26.7,39.4
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,6,95,29.1,25.1,34.8
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,7,97,29.1,25.2,34.4
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,8,263,28.7,24.8,34.5
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,5,73,30.4,26,36.8
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,10,117,27.8,23.9,32.4
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,11,16,26.5,21.4,32
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,12,0,23.9,16.9,31.6
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,9,158,28.2,24.4,33.6
ax023,Afzelia_xylocarpa,1989,27,352.8,-7.68,-23.61886216,200.1103792,95.43101298,-24.89886216,17.21886216,0.56720629,152.6896208,49.53022123,39.38482781,1,1,26.5,20.8,33.4
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,2,29,29.1,23.4,35.9
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,3,45,30,24.5,36.5
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,12,0,24.9,18.4,31.9
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,11,32,26.6,21.9,32.1
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,6,79,29.7,25.6,34.8
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,10,212,27.8,24.2,32.2
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,5,244,30.1,25.7,36.1
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,8,156,29,24.7,34.6
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,1,0,27.4,21.5,34.2
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,9,198,28.2,24.3,33.6
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,7,52,29.2,25.1,34.6
ax088,Afzelia_xylocarpa,1990,8,354,-7.71,-24.77768352,218.9424764,84.41095222,-26.08768352,18.37768352,0.618481572,135.0575236,29.54482861,7.979241859,4,0,31.9,25.9,38.8
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,2,29,29.1,23.4,35.9
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,3,45,30,24.5,36.5
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,12,0,24.9,18.4,31.9
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,11,32,26.6,21.9,32.1
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,6,79,29.7,25.6,34.8
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,10,212,27.8,24.2,32.2
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,5,244,30.1,25.7,36.1
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,8,156,29,24.7,34.6
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,1,0,27.4,21.5,34.2
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,9,198,28.2,24.3,33.6
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,7,52,29.2,25.1,34.6
ax051,Afzelia_xylocarpa,1990,27,354,-7.71,-21.19470197,162.8196681,119.4877075,-22.50470197,14.79470197,0.459942565,191.1803319,51.50230302,62.26153969,4,0,31.9,25.9,38.8
